"","OBS","ARIMA","ETS","NNAR","FTS_GA"
"212",8397,8403.39370995257,8403.44242918473,8377.67261038361,8406.29093004762
"213",8408,8411.96867664431,8412.02298699259,8386.96339389401,8419.14504439542
"214",8411,8422.08413598641,8422.13664548644,8397.17941817308,8416.44446932819
"215",8414,8422.61369815124,8422.68441346605,8399.96490803389,8419.20044475836
"216",8417,8423.69387275036,8423.77134786797,8402.75009825001,8422.20044475836
"217",8438,8425.2019390059,8425.27970613465,8405.53498868725,8459.86465486793
"218",8456,8449.05437731371,8449.07950918732,8425.02081668097,8477.54352749545
"219",8469,8468.60242121123,8468.60439087336,8441.71122355774,8484.21090025605
"220",8480,8481.69103377277,8481.69218184159,8453.75865434422,8491.14504439542
"221",8487,8492.31413531015,8492.31967311252,8463.9482020124,8492.69725253518
"222",8490,8498.12971814425,8498.14833149195,8470.4303410357,8495.20044475836
"223",8505,8499.31776245213,8499.35387247345,8473.2078956767,8523.7787979496
"224",8519,8515.58422243096,8515.59609872201,8487.0911189012,8536.12515316697
"225",8527,8530.3455326633,8530.34606329477,8500.0419414878,8533.51732266075
"226",8531,8537.59987865108,8537.60974008133,8507.43943572486,8536.30395360728
"227",8542,8540.12889435901,8540.1542131968,8511.13737024354,8553.14504439542
"228",8552,8551.54592733071,8551.55991602816,8521.30389377747,8561.29093004762
"229",8564,8561.64713127692,8561.65698946172,8530.54262459911,8577.1671378047
"230",8575,8574.17153984803,8574.17286756666,8541.62461495807,8586.14504439542
"231",8587,8585.35618746575,8585.35520293175,8551.77879969344,8600.1671378047
"232",8599,8597.72256123485,8597.71740215065,8562.85138642567,8612.1671378047
"233",8609,8610.00727743297,8609.99994211232,8573.91905474811,8618.29093004762
"234",8627,8619.78277492922,8619.77992490035,8583.13834856071,8646.61182177691
"235",8632,8639.39135370357,8639.3693863406,8599.72444030658,8639.78527875601
"236",8638,8642.74396505146,8642.74767669974,8604.32971421008,8643.23833429201
"237",8643,8647.68662772123,8647.70169552492,8609.85490857561,8648.07317455607
"238",8667,8651.64206976416,8651.66610049159,8614.458291247,8689.45334306487
"239",8687,8679.06505302339,8679.04151895886,8636.54253792372,8708.91226122937
"240",8711,8700.83359801915,8700.79518531451,8654.93088266601,8733.46590429864
"241",8724,8727.09949083495,8727.04266153306,8676.9786066065,8739.21090025605
"242",8732,8739.40867474989,8739.37381704686,8688.91277130555,8738.51732266075
"243",8740,8745.75742557422,8745.75010246943,8696.2539494479,8746.51732266075
"244",8763,8752.47420765005,8752.48342817931,8703.5928974744,8785.09788723127
"245",8773,8777.8202015731,8777.79816527839,8724.67992888015,8782.29093004762
"246",8794,8786.74587260836,8786.74286278899,8733.84243328231,8815.86465486793
"247",8805,8809.36267619065,8809.34010276402,8753.07228232262,8816.14504439542
"248",8815,8819.39032071458,8819.38531972288,8763.13887936125,8824.29093004762
"249",8827,8828.41180381302,8828.41941843316,8772.28663684959,8840.1671378047
"250",8838,8840.09714026506,8840.10648133297,8783.25929477318,8849.14504439542
"251",8854,8850.62972858202,8850.64257893143,8793.31310084376,8874.08176772656
"252",8873,8867.38089638039,8867.38153280378,8807.92918403084,8894.78706149067
"253",8890,8887.63328503736,8887.61882356043,8825.2740068548,8910.99724561308
"254",8899,8905.16077966535,8905.14362367278,8840.78219713933,8907.90384650341
"255",8920,8912.78766197733,8912.79129084442,8848.98825450257,8941.99445205161
"256",8923,8935.39515152393,8935.37773399977,8868.12449646772,8929.58547619775
"257",8926,8935.63251388262,8935.65339232596,8870.85696064001,8931.20044475836
"258",8951,8936.4856143162,8936.52687318602,8873.58910327517,8973.69641232829
"259",8971,8964.72058793899,8964.71228841162,8896.34443799545,8992.82994883934
"260",8987,8986.12014647537,8986.09803412959,8914.53257542118,9007.08176772656
"261",8999,9002.31624867398,9002.29724042259,8929.07273561049,9012.1671378047
"262",9019,9013.57712149212,9013.57141501033,8939.97180635655,9040.82994883934
"263",9030,9034.78577539693,9034.76623401885,8958.12537874967,9041.14504439542
"264",9037,9044.71911935574,9044.71745108387,8968.10368109174,9042.69725253518
"265",9056,9049.99867812929,9050.01790961672,8974.45122926832,9077.78706149067
"266",9082,9070.33625578339,9070.33414420569,8991.67133376959,9105.17066988482
"267",9098,9098.93587699408,9098.90308295754,9015.21443372411,9118.08176772656
"268",9119,9114.72728825626,9114.70543169128,9029.690258004,9140.92017787559
"269",9140,9136.67959241091,9136.65082731933,9048.67559233834,9161.79520957953
"270",9148,9158.41964653387,9158.38860734183,9067.64478755835,9154.51732266075
"271",9170,9164.09731044399,9164.10180188269,9074.86689402951,9191.83828901393
"272",9186,9187.4129048779,9187.39929891668,9094.71556173645,9206.08176772656
"273",9200,9203.09799592405,9203.09182286442,9109.13976653769,9217.12515316697
"274",9229,9216.40751302548,9216.41099105253,9121.75320021781,9255.19885981222
"275",9244,9248.21413289183,9248.18225970078,9147.85797777628,9262.7787979496
"276",9271,9262.27488482133,9262.26276202226,9161.3482223666,9296.97619542073
"277",9284,9291.21954290564,9291.18592071762,9185.60959816876,9299.21090025605
"278",9299,9302.61044753108,9302.60475480459,9197.28132198499,9317.7787979496
"279",9324,9316.80574915914,9316.8104161371,9210.74086146229,9348.89195667064
"280",9339,9343.40920742551,9343.39290337417,9233.15473744325,9357.7787979496
"281",9361,9357.42648104427,9357.42648904731,9246.59182615221,9383.54700186624
"282",9383,9380.22294875666,9380.21278761345,9266.28427654411,9404.81202764818
"283",9418,9402.84189934245,9402.82677490404,9285.95851702104,9452.62189816811
"284",9435,9441.22034448419,9441.16757074427,9317.22080703149,9455.99724561308
"285",9443,9456.83395095922,9456.8112489612,9332.38862548413,9457.67117435601
"286",9459,9461.75063297201,9461.76996481141,9339.52263088792,9479.08176772656
"287",9487,9477.1375705039,9477.15874775238,9353.78335131985,9514.78124531182
"288",9523,9507.33571377855,9507.32510637276,9378.71617888387,9561.32421629948
"289",9544,9546.82697781481,9546.77705646965,9410.72872457076,9565.79520957953
"290",9560,9567.19689956952,9567.16723594284,9429.37980982966,9580.08176772656
"291",9571,9581.59285095317,9581.58902861897,9443.57880629979,9582.14504439542
"292",9588,9590.23191097471,9590.25704376387,9453.33491067256,9608.99724561308
"293",9612,9606.73446152773,9606.7590739214,9468.40336824509,9634.46590429864
"294",9632,9631.90804740582,9631.91268254813,9489.65751903305,9653.82994883934
"295",9654,9651.92854184652,9651.93243196674,9507.35231503496,9675.83828901393
"296",9666,9674.39022948754,9674.38763364397,9526.7987048726,9679.1671378047
"297",9674,9684.52021089546,9684.54123122562,9537.39791474106,9683.76800954443
"298",9679,9690.1754609698,9690.21964695767,9544.46094763188,9685.11886264217
"299",9691,9692.68466857614,9692.74848758831,9548.87407991681,9704.1671378047
"300",9709,9704.30918879176,9704.36241751123,9559.46162940012,9730.54352749545
"301",9731,9723.35467916653,9723.38324586222,9575.33243800521,9752.81202764818
"302",9763,9747.05867214101,9747.06060512368,9594.71292723104,9792.25692314581
"303",9789,9782.61168335758,9782.57056430524,9622.86894356595,9813.45010189314
"304",9826,9810.03551460215,9809.98765889111,9645.71614607706,9863.98219837332
"305",9840,9850.59368718269,9850.51355871172,9678.18364036724,9857.12515316697
"306",9851,9862.23256082497,9862.200514403,9690.45456527514,9863.53128503525
"307",9889,9870.72904198671,9870.7335700063,9700.09057548138,9927.55522149223
"308",9919,9912.80128235043,9912.7539584175,9733.34176722523,9950.75459570881
"309",9946,9944.18285567557,9944.13091063947,9759.55224396975,9971.97619542073
