"","OBS","ARIMA","ETS","NNAR","FTS_GA"
"180",645.7142857,675.057885427233,600.259436302971,644.895129815368,667.495357171893
"181",633.2857143,679.552113819349,619.438565061303,646.186838261008,646.377233885727
"182",754.1428571,642.188120332018,609.896490503147,708.044696822769,811.552735792996
"183",712.7142857,737.528617474695,760.773073631396,787.308100110001,713.86035369195
"184",672.2857143,701.744034038122,709.358852143406,722.168358948736,665.638830493072
"185",656,664.965113923366,661.210130274573,693.089473742604,663.612924194016
"186",661.2857143,649.32449560772,643.836199301582,660.779457434926,675.041715370667
"187",692.1428571,656.931889515137,652.752633123661,668.490880613561,720.114591337596
"188",703.4285714,694.695347205691,691.808831978964,696.094844870216,727.461945207831
"189",659.8571429,716.119969504744,705.516863945011,669.422342072325,665.655557004298
"190",656.7142857,673.881002612532,652.444804007403,670.886174972229,672.063053937379
"191",625.4285714,655.826584138293,650.185534738811,673.393999834391,624.075051759947
"192",576.1428571,609.891281610311,613.74830551316,624.324667160001,565.999039818124
"193",556.8571429,550.109082179963,556.634166336682,569.66944846556,562.550688441729
"194",499.8571429,528.904266169041,537.390818629924,541.145041454298,485.870290836107
"195",474.1428571,482.415372705065,472.580010341939,489.116818266642,476.048401747342
"196",548.1428571,466.843375267523,447.186928376697,487.307740710651,581.716031511828
"197",572.2857143,553.257488981391,542.19622468676,549.717545229518,604.157738279555
"198",595.5714286,598.485876661999,572.611597629273,573.358916797581,626.933469641493
"199",638.4285714,629.185765219327,600.678527049317,620.028925687141,681.784845862985
"200",629.8571429,663.040344646942,651.393992579671,663.128749213452,651.243617687964
"201",628.7142857,637.520907682968,638.344753917631,654.937434349906,645.248058732069
"202",622.5714286,614.772710828121,635.195466139162,649.062779052758,636.089388520842
"203",556,597.458977270508,626.424488411002,606.136501903064,551.069127296326
"204",566.8571429,533.031078687136,545.196229709313,548.941632264489,586.8761968484
"205",552,549.793934073797,560.553494399554,564.763736987565,560.31868044526
"206",525.2857143,552.239468060175,543.918676776286,528.758276935974,526.604593454601
"207",521.2857143,537.543582048748,513.325916842448,524.422364155099,536.11570767299
"208",532.4285714,532.141212406266,510.980366980673,519.842438252315,551.642798033485
"209",538.2857143,534.948063221866,526.587492026952,540.24059634268,559.028630584036
"210",440.2857143,533.736924115227,534.881359704998,554.643832597159,427.879137201697
"211",414.5714286,429.38066029357,417.19707396403,430.455179473801,416.476973306044
"212",447.1428571,387.706056806784,390.926235383117,443.55253061673,475.81062913138
"213",443.7142857,419.821305542089,435.196172386889,459.864931603491,458.991057595821
"214",417.8571429,438.418087168884,433.54626972993,436.785119699949,419.719900175388
"215",412.1428571,434.248353407737,404.42510264383,409.50068560839,425.917601091746
"216",415.4285714,433.342377636759,400.315213251903,424.044304433502,432.522894928736
"217",499.2857143,426.801046019292,406.746875476483,460.042705440366,543.070921464152
"218",482.4285714,498.391619919259,509.863155697503,517.71535034874,492.807632313389
"219",415.8571429,484.124644524608,487.306751671224,465.906595237508,408.413089555947
"220",425.1428571,413.479993654082,405.863574201089,435.816002588075,448.011025247123
"221",471,410.009891183084,419.153678209543,459.901811997796,504.792137042029
"222",478.2857143,457.174066427712,475.802212125108,486.556475620387,499.904407617784
"223",478,482.168701187444,483.610311676331,472.73604500421,497.239924874576
"224",508.5714286,496.631299373456,482.157346911206,462.8895555709,544.381642407936
"225",534.7142857,529.929346139098,518.22499616368,534.527521071322,567.810428276168
"226",566.1428571,551.106577200734,547.802141501943,562.897169126394,602.211669860019
"227",558,573.222534905883,583.0492215574,574.321558376149,580.370666953228
"228",524.7142857,557.042756820682,569.695539975977,552.737661182567,529.505772537822
"229",514.2857143,514.468213696696,527.046449637768,535.181896899058,525.241299797389
"230",509,496.230783170123,513.957517099816,524.904067780988,522.152021190243
"231",400.2857143,493.34895465175,507.638764347367,503.637734981035,375.794835085489
"232",354.4285714,391.595981627434,376.583564451246,383.646944505873,344.675528012804
"233",354.5714286,337.883230885653,326.104403785941,364.587179596496,370.179249621479
"234",410.1428571,333.82887181533,332.168927787381,359.924565469076,444.059356519972
"235",432.7142857,400.85610418019,403.969940065982,415.775564048547,463.625288732137
"236",479.4285714,449.637735815492,432.531491128031,413.73880576253,525.155895745962
"237",500.1428571,514.896240513894,489.00823656519,499.777769481912,530.471703038358
"238",582.4285714,538.492008355167,512.044691277579,547.828186350831,639.275690393474
"239",635.8571429,605.797110673707,608.978625187455,621.974021743934,685.709947248425
"240",665.4285714,646.531725053176,668.008222191637,652.134181313587,700.625545843355
"241",633.8571429,667.815985291328,697.045704539531,674.722002576422,650.119754396348
"242",661.5714286,630.880341923555,652.324334466614,641.71382378981,695.678022589118
"243",646.7142857,651.510335088108,681.956178112465,669.195883295738,655.108234877039
"244",668,640.565747580932,659.766119930626,643.997860561806,698.125262631392
"245",665.2857143,667.649240474075,682.761539229421,652.024216329131,680.903555067031
"246",660.4285714,673.78791773389,676.411383331607,645.285338637744,674.717174714785
"247",677.7142857,670.941596880784,668.226310333191,657.235516255029,705.398450167655
"248",657.4285714,683.290189769598,687.484776002016,686.80011047312,667.029786903864
"249",672.1428571,657.078847143176,660.945324166826,647.969149497931,698.260710569467
"250",695.7142857,663.895018673351,677.986613359507,679.381667305575,725.265851714851
"251",706,688.853686577338,705.248407250989,689.676819969911,729.464778091889
"252",721.2857143,708.987006770423,715.692431813448,709.717537975123,747.751425155177
"253",767.1428571,733.573966953829,732.142199922511,729.500528274298,805.423756116051
"254",716.4285714,784.380168655628,785.283648967743,778.038723763619,721.69328547115
"255",713.7142857,732.840785443956,720.244241186797,727.473245379882,729.346461337401
"256",876.2857143,710.602492881504,716.16367011359,726.335162308587,956.2026840788
"257",873,863.333384791037,912.056112343901,892.276429448205,888.231674039309
"258",892.5714286,885.882819570386,900.659926155487,888.746573576693,921.360266881317
"259",1045.714286,920.909517444123,918.543931364455,929.542084026358,1154.50932425143
"260",1074.428571,1079.3064540287,1098.15032332896,1067.50924242378,1108.8676690038
"261",1199.857143,1117.8544598252,1121.94171112844,1131.5680217508,1293.00837725071
"262",1260.571429,1234.37209316121,1263.58209319284,1314.91926228537,1314.67576936872
"263",1179.714286,1288.22016930763,1323.67821497542,1172.07581645963,1182.25525888656
"264",1224.857143,1190.56517317845,1212.86157031838,1179.02018010471,1270.43058405399
"265",1250.714286,1202.15225704153,1260.48528123565,1239.41754539671,1284.21003032156
"266",1162.571429,1220.39748237577,1284.31034800865,1136.74895380132,1131.52221513506
"267",1131.857143,1145.31557283354,1170.83233248025,1160.52735749521,1130.8367934768
"268",1154.285714,1121.62433756274,1131.99416882252,1040.70975878463,1185.17904835407
"269",1275.857143,1152.67789412022,1159.05747214348,1101.85429953118,1337.43014792208
"270",1253.714286,1291.45121407763,1304.93753591145,1373.91026308275,1257.7265677586
"271",1181.285714,1294.13580274882,1272.1475527675,1246.78467037442,1170.56358910553
"272",1126.428571,1212.23335634161,1180.80495559212,1147.91430925672,1111.59613375173
"273",1054.714286,1115.2856559569,1114.62222910805,1134.40988041544,1030.65196348902
"274",1188.714286,1000.75639310297,1030.43514753385,1019.24453943292,1230.05159479732
"275",1197,1123.47302847052,1197.36692094295,1211.92798128934,1220.01910439644
"276",1171.285714,1185.00649875032,1205.59326260935,1139.00257455208,1173.19125852994
"277",1226,1215.358619778,1172.73946846028,1167.49559729313,1276.26713442022
"278",1248.857143,1290.87760397933,1238.53369502047,1264.46411283963,1279.94282333006
"279",1298.428571,1301.51788941255,1263.54488326859,1260.52672299583,1345.911900836
"280",1471.571429,1312.52193390143,1320.37678352585,1424.76579292577,1556.91863094447
"281",1449.285714,1456.75657834507,1524.98728983414,1417.36917625396,1466.34345324982
"282",1422.285714,1445.24101956787,1486.96415147318,1461.93030987881,1424.79614951337
"283",1328.571429,1425.82302423774,1446.49631721193,1467.83413311258,1310.25956479677
"284",1134.428571,1328.67146837003,1328.23468902616,1251.1825674627,1076.29630931448
"285",1160.857143,1108.4518362636,1093.74773993552,1042.73843210445,1177.55118374277
"286",1122.714286,1096.82341514942,1134.12111457727,1117.9746948231,1117.38382368203
"287",1098.714286,1067.49959415222,1093.6116753568,1000.61038197257,1101.63750594198
"288",1184,1079.08514219747,1070.67231468635,1074.00256197064,1235.52021248106
"289",1244.714286,1208.27886323127,1179.54229187756,1187.02749030425,1299.03644628585
"290",1204.428571,1309.74150202012,1253.83115984254,1257.75770695107,1202.50648203465
"291",1196.571429,1273.71584580214,1203.27166180064,1341.90508698186,1209.32397485001
"292",1141.142857,1219.11548750562,1194.01488679187,1169.2978572492,1130.09842802184
"293",1121.571429,1103.77893706164,1127.58282174543,1123.41088202458,1127.09603438543
"294",1080.571429,1043.73756555393,1106.75473741639,1120.37343110503,1073.59620768508
"295",950.8571429,1010.41003289343,1060.30529403515,1008.9691876745,914.335815941494
"296",897.8571429,920.103595245799,907.811821355211,897.07582787181,884.133425257421
"297",958.2857143,898.766149135813,852.728488385761,887.651449265848,981.013435465722
"298",1080.857143,980.885202917014,935.122659224986,943.967039286121,1154.13989667146
"299",1213.857143,1123.4903600782,1088.03304962196,1126.10969441641,1308.3411819494
"300",1273,1273.00575521062,1247.2329310129,1270.79579807052,1326.76062732133
"301",1271.714286,1333.92492543516,1311.75146802377,1305.99956070929,1306.29109924007
"302",1300.142857,1305.50259744131,1302.13670220969,1355.09998214963,1334.63924874381
