"","OBS","ARIMA","ETS","NNAR","FTS_GA"
"108",1285,755.792143898917,860.573745801476,1260.80176288854,1936.78516097607
"109",1018,1100.53104226543,922.708922951961,1023.88796821765,752.716222587085
"110",369,881.618952614757,936.659351076209,369.52638195432,-152.555798517553
"111",382,603.777656945463,853.555127453531,401.114040903037,346.023788942953
"112",847,753.401511435385,784.520375030229,852.925328726358,1071.70100234185
"113",1414,1008.06429629398,793.667270462331,1378.40193262852,1936.79718028938
"114",1243,1164.53685291345,884.482774123511,1241.35810191802,1159.71357376802
"115",1095,914.473976332027,936.968997869029,1095.81492749465,950.615275965083
"116",1672,825.386110274129,960.104428855077,1644.282670428,2216.39550679261
"117",513,1149.34093067677,1064.32455423178,513.332839739119,27.6822210376996
"118",509,560.936877697495,983.611713059189,502.905471887169,463.872987607025
"119",1453,804.365585520196,914.129482455156,1467.43593572847,2157.88728879304
"120",1163,1354.16238319478,993.019076907909,1183.09237086331,991.346436572377
"121",1333,1066.59921497869,1017.90395305318,1334.88338056842,1435.86723447145
"122",1270,1138.52262386325,1064.0334007553,1280.45328160895,1227.0333704212
"123",1100,1086.15058743145,1094.18650981619,1106.53032050694,946.898849982529
"124",431,1029.56318258287,1095.03759345878,423.196931039188,81.9355616555466
"125",675,779.275764016571,997.823782823858,643.334278143129,763.039228633047
"126",1384,1049.93532965991,950.563009637175,1379.43967324696,1816.34368906112
"127",1131,1370.28360706523,1014.01734101595,1141.48949515082,904.535868198265
"128",1332,1077.46619612005,1031.14337449669,1349.12754263786,1558.01493013019
"129",1086,1137.07826919554,1075.1881986272,1149.27766159044,856.694899121497
"130",943,976.415075826298,1076.7710252949,979.20272612646,807.218307660912
"131",663,954.676786840821,1057.1872076774,628.543516539774,408.986138430156
"132",326,882.998455057034,999.478968054614,369.252277098208,2.85119704518729
"133",941,801.989479667899,900.882958563586,981.283264217803,1151.07004928835
"134",1858,1159.87811059667,906.756015311953,1706.84187830022,2580.6612721839
"135",1802,1456.33946155892,1046.01628236009,1748.99119954922,1717.40508400289
"136",1710,1179.75284571913,1156.690826533,1692.10959772041,1612.09162145252
"137",1714,1076.25473604661,1237.69421209708,1698.10311024936,1701.78056054935
"138",666,1137.30373886758,1307.42445195944,651.681009714401,240.612403427605
"139",546,747.014551054106,1213.52116120658,530.33010482612,412.808067850298
"140",1858,990.482170751342,1115.79736303676,1811.9937703656,2351.41873364305
"141",1837,1754.24804906519,1224.45438383382,1772.49699484883,1760.39211292191
"142",1632,1528.87873698622,1314.12986926088,1614.44327326592,1486.65686213803
"143",1741,1348.65921166142,1360.66543742836,1717.21967427323,1813.85382489541
"144",1224,1432.10469436549,1416.34567678223,1220.88507393708,890.382156166796
"145",431,1218.60589988601,1388.1866442465,418.000189587742,-153.218672515683
"146",432,989.244794728198,1248.05638341086,401.114842821489,492.23796259224
"147",1488,1197.91260254928,1128.5873179456,1490.56823033079,1914.12913840953
"148",1074,1723.79728042137,1181.20463473189,1135.59073952384,665.399095164199
"149",1477,1269.34685623884,1165.5100849614,1499.7272619806,1814.5593022999
"150",1241,1383.5645421834,1211.1116019742,1233.68116875875,968.620931734939
"151",1268,1144.59730136136,1215.48720524498,1203.44759243919,1256.66658305542
"152",0,1150.33712684318,1223.17497614156,73.9627896211415,-543.550167254799
"153",601,561.422637819075,1044.10454146236,545.551625562657,885.457501230273
"154",1393,1084.09562208877,979.234899427748,1385.20986901443,2060.50934295
"155",1467,1394.55798559868,1039.80930444728,1435.85725407224,1661.44005758582
"156",1567,1204.59851945411,1102.34919042896,1543.83188792975,1652.08920898649
"157",1364,1133.57383575572,1170.3731641587,1290.31706746707,1304.58536426887
"158",1185,996.087980510395,1198.71975588594,1198.86893084065,1032.21795398963
"159",225,978.416442130449,1196.71121034004,284.518578244895,-237.159008011378
"160",605,634.88169045236,1054.45458131127,625.190572319647,701.028457307459
"161",1429,1056.47231837663,988.655305807896,1430.01158200281,1962.89358046066
"162",1142,1439.70953094259,1053.12091157625,1178.7097915453,908.280005642714
"163",1072,1105.96738963532,1066.13263705165,1075.0399422291,974.437544729228
"164",596,1030.7698208377,1066.99160756207,650.251943507908,235.644316047171
"165",1113,805.496869993651,998.039353353559,1067.12835753433,1317.44108203277
"166",217,1135.43049832026,1014.86936816544,246.302961126854,-368.618590744357
"167",601,641.809717462397,898.062846317436,607.205414991794,1020.53423525567
"168",1120,944.161959144352,854.5734240723,1136.31540668511,1659.88530438931
"169",1069,1126.38179800813,893.431357936118,1080.57831062458,1094.74509618317
"170",999,942.578640567094,919.134265258168,1032.40596759682,917.843151506338
"171",1005,844.025264719598,930.826453305791,988.265343498384,1005.60855914122
"172",943,843.17111041074,941.685316107357,920.318011426213,855.518867158626
"173",445,829.092898331661,941.877783269221,437.913253214332,202.164471832555
"174",1748,633.079099037678,869.135843344053,1697.8895817465,2239.85070051736
"175",1437,1360.45918462731,997.799844509933,1442.6362513887,1141.96259805499
"176",1475,1015.57227243971,1062.09789204101,1455.46035849296,1398.37539378407
"177",1031,1040.43185517272,1122.54595662243,1058.4309550665,665.422974193612
"178",731,877.635544561278,1109.1438068358,773.470146594887,401.435543948388
"179",191,887.319215808484,1053.78428985571,222.854824587418,-274.424563880237
"180",268,776.041674619752,927.474349877857,298.479266947649,168.472178588643
"181",170,956.407694708498,830.928589217408,185.909854882717,91.1790735185403
"182",989,897.353689291607,734.169930749417,1008.13308843767,1370.87293970279
"183",1040,1212.69300683967,771.476556669756,1054.33171040311,1120.53603392826
"184",1024,975.774767079417,810.787865890931,1008.63664023555,1024.46077839481
"185",770,812.632697889158,842.001707147092,794.534232873019,641.478774339965
"186",259,631.960717983029,831.460797426108,258.860249711823,-94.1808943140961
"187",181,434.202129362005,747.653651407424,186.667589380874,101.068185031342
"188",1016,524.067855962124,664.696660257907,1017.05403021335,1329.89671527115
"189",699,966.505380705604,716.126785120592,698.880115964599,405.304615330171
"190",757,654.229883946494,713.619457129076,762.380528351882,783.406315048447
"191",910,667.479730948947,719.970284132602,920.221865836418,1008.76312050584
"192",807,727.16856308163,747.790264500155,789.560661922906,727.231996959534
"193",475,656.395116998878,756.458454481153,469.752830366031,289.803871795907
"194",260,530.165287673205,715.253484815191,267.137340408836,85.3667987518834
"195",711,519.831054265687,648.605261130762,718.392795409336,869.603804275139
"196",677,804.423764493516,657.73972940304,695.632030058944,584.121544127825
"197",538,712.511397478088,660.559395513866,557.600392883487,400.540627834004
"198",565,607.785723458052,642.616938664464,547.768395590689,596.400522545851
"199",672,622.771376490494,631.253969983599,665.099428966266,752.74382714107
"200",76,661.038855010676,637.219109435278,79.5019989850372,-245.345154339483
"201",80,351.663838497666,555.05772464807,110.098464462652,124.915995327694
"202",1229,447.179308329209,485.51019881592,1145.24946021681,1724.21430794085
"203",846,994.893388030391,594.355657948482,855.748225991441,489.27955599459
"204",701,573.584569150727,631.195899610287,687.760338667042,567.296396733138
"205",865,488.597242600821,641.415083981281,854.619820939596,948.811024386563
"206",612,614.110325198973,674.147480310612,625.861067648898,374.644856336954
"207",68,513.515447835605,665.049210209842,71.0342301541928,-288.376646129906
"208",37,341.640886640955,577.642368439414,50.3177156809912,7.93347299691774
"209",763,474.034504097895,498.493378465934,767.642437371654,1061.12613596244
