"","OBS","ARIMA","ETS","NNAR","FTS_GA"
"250",171216,171282.295495457,171464.616837267,169658.482712177,171598.353371736
"251",171890,171795.820247749,171784.220930161,169980.57692284,172557.427138556
"252",172716,172658.875397505,172473.666606687,170589.699780726,173554.613152222
"253",173624,173492.195596589,173335.119255262,171334.964788917,174515.148057198
"254",174312,174370.871459453,174285.393267393,172152.648189224,175007.339837004
"255",175258,174915.754186731,174977.313484095,172771.116389687,176223.160762404
"256",175730,176021.194394659,175964.367486435,173619.956443137,176248.082609134
"257",176158,176253.383070828,176402.118531677,174042.803618335,176581.744987084
"258",176939,176758.02440448,176794.391939562,174425.84262273,177775.813051423
"259",178086,177750.964739959,177596.516935666,175123.83966825,179193.215349814
"260",178639,179007.833443921,178815.119933352,176146.681361489,179250.088343341
"261",179308,179186.104148932,179342.410761239,176638.856974389,179966.262304328
"262",181392,179996.127118162,180006.360457313,177233.431509625,183103.97029967
"263",181841,182760.825199813,182293.011430533,179079.642255849,182308.548867685
"264",182406,182200.128133745,182676.041836033,179476.224671204,183012.363140224
"265",184259,183079.363705618,183201.502105806,179974.664376693,186193.907629609
"266",185607,185643.771191861,185209.137698832,181604.650291603,186975.24002913
"267",187038,186563.934775526,186615.432158571,182785.83991748,188444.523359184
"268",188132,188088.302973651,188108.273911077,184035.510132549,189233.825291475
"269",189650,189079.985297747,189205.786195055,184987.913888768,191190.911222444
"270",190415,190925.181966907,190788.756321926,186305.149769033,191242.271854516
"271",191161,191339.322427157,191499.137639627,186967.074863988,191967.483311627
"272",192397,192239.398585083,192195.646497379,187611.328544481,193683.335200006
"273",193530,193765.059931913,193461.061300532,188676.064352006,194635.913165471
"274",195118,194752.5909933,194604.163954638,189649.11462505,196682.207373307
"275",197063,196511.189747587,196267.321088946,191008.142903491,199039.340976544
"276",198426,198511.641767403,198328.743181983,192665.032242484,199759.158814728
"277",198684,199509.501815394,199706.046898506,193821.071164347,199108.602405393
"278",199046,199369.154676706,199814.578850583,194039.424183486,199465.574902227
"279",199780,200064.182491053,200064.069402016,194345.54171,200568.088173811
"280",201851,201036.668142568,200756.446431104,194965.321923887,203878.136227255
"281",203497,203620.480000082,202987.500137419,196707.442594884,205125.626647462
"282",205262,204717.2111549,204708.1256699,198085.060037265,207052.28197873
"283",207008,206485.338134824,206554.182600998,199555.347687721,208794.53037334
"284",207426,208225.242935404,208366.610309685,201002.71380336,207831.852456827
"285",208135,208089.701500185,208647.08829738,201348.1682722,208902.511362423
"286",210081,209263.637624507,209281.099594671,201933.18705391,212058.987688295
"287",211996,211859.720252791,211344.036485005,203532.852111589,213916.098147038
"288",213453,213524.435129788,213354.468332403,205098.347339465,214945.445018111
"289",214562,214682.743596941,214825.944125889,206283.629432651,215660.522540157
"290",214949,215715.993981178,215896.351270079,207182.435589671,215317.557511924
"291",215552,215894.50053284,216144.771581096,207495.397235124,216211.719941499
"292",215994,216782.347831441,216660.98200423,207982.323916467,216446.285219375
"293",217772,217132.363357175,217005.374369079,208338.690991972,219567.26110903
"294",220284,219483.635816882,218895.429220352,209767.501858478,222560.262671681
"295",222166,221996.063741054,221610.589014405,211773.221783921,224023.303694937
"296",222993,223301.033187427,223573.958608951,213265.937979167,223864.281113421
"297",223325,223708.188179222,224316.047021219,213919.16283757,223691.253170782
"298",223540,224117.028726558,224503.044975585,214180.933504815,223946.638944168
"299",223845,224521.875429202,224577.097306723,214350.310755299,224216.221306724
"300",225336,224951.032837324,224774.929307115,214590.397267543,226859.525439257
"301",226940,226930.366612056,226347.914548924,215760.805510366,228522.808965655
"302",228451,228252.984608571,228038.565142177,217013.85802527,230001.841432545
"303",229701,229533.392843035,229609.944337666,218188.496815775,230978.181446897
"304",230891,230624.437595803,230873.302783343,219156.000027957,232097.559722217
"305",232037,231864.766161815,232065.900167592,220073.490486805,233160.633269112
"306",232756,233074.524715616,233207.675191508,220953.756246017,233516.373592982
"307",234238,233665.853070001,233860.613294413,221504.378551064,235766.923030107
"308",236041,235626.180747355,235397.762186189,222635.283270277,237837.397936104
"309",237453,237477.214569621,237294.875611872,224003.797799067,238857.641222912
