time;target;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/04/2019;94578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/04/2019;94588;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/04/2019;95923;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/04/2019;95045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/04/2019;96552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/04/2019;96236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/04/2019;96188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/04/2019;96353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/05/2019;95528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/05/2019;96008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/05/2019;95009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/05/2019;94389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/05/2019;95597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/05/2019;94808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/05/2019;94258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/05/2019;91727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/05/2019;92092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/05/2019;91623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/05/2019;90024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/05/2019;89993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/05/2019;91946;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/05/2019;94485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/05/2019;94361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/05/2019;93910;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/05/2019;93628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/05/2019;94864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/05/2019;96393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/05/2019;96567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/05/2019;97457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/05/2019;97030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/06/2019;97020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/06/2019;97380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/06/2019;95999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/06/2019;97205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/06/2019;97821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2019;97467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/06/2019;98960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/06/2019;98321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/06/2019;98774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/06/2019;98040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/06/2019;97623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/06/2019;99404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/06/2019;100303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/06/2019;102013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/06/2019;102062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/06/2019;100093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/06/2019;100689;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/06/2019;100724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/06/2019;100967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/07/2019;101340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/07/2019;100605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/07/2019;102043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/07/2019;103636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/07/2019;104089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/07/2019;104530;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/07/2019;105817;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/07/2019;105146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/07/2019;103906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/07/2019;103803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/07/2019;103775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/07/2019;103856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/07/2019;104717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/07/2019;103452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/07/2019;103949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/07/2019;103704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/07/2019;104120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/07/2019;102655;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/07/2019;102819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/07/2019;103483;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/07/2019;102933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/07/2019;101812;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/08/2019;102126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/08/2019;102674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/08/2019;100098;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/08/2019;102164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/08/2019;102782;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/08/2019;104115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/08/2019;103996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/08/2019;101915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/08/2019;103299;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/08/2019;100258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/08/2019;99057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/08/2019;99806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/08/2019;99469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/08/2019;99222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/08/2019;101202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/08/2019;100011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/08/2019;97667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/08/2019;96430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/08/2019;97276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/08/2019;98194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/08/2019;100524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/08/2019;101135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/09/2019;100626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/09/2019;99681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/09/2019;101201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/09/2019;102243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/09/2019;102935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/09/2019;103181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/09/2019;103032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/09/2019;103446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/09/2019;104371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/09/2019;103501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/09/2019;103680;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/09/2019;104617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/09/2019;104532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/09/2019;104339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/09/2019;104817;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/09/2019;104638;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/09/2019;103876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/09/2019;104481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/09/2019;105319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/09/2019;105078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/09/2019;104745;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/10/2019;104053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/10/2019;101031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/10/2019;101516;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/10/2019;102551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/10/2019;100573;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/10/2019;99981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/10/2019;101249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/10/2019;101817;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/10/2019;103832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/10/2019;104302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/10/2019;104490;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/10/2019;105423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/10/2019;105016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/10/2019;104729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/10/2019;106022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/10/2019;107381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/10/2019;107544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/10/2019;106986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/10/2019;107364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/10/2019;108187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/10/2019;107556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/10/2019;108408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/10/2019;107220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/11/2019;108196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/11/2019;108601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/11/2019;108451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/11/2019;108336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/11/2019;109581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/11/2019;107629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/11/2019;108215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/11/2019;106785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/11/2019;105914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/11/2019;106557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/11/2019;106347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/11/2019;105618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/11/2019;107497;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/11/2019;108692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/11/2019;108424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/11/2019;107059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/11/2019;107708;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/11/2019;108290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/11/2019;108233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/12/2019;109061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/12/2019;108956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/12/2019;110301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/12/2019;110622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/12/2019;111126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/12/2019;110977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/12/2019;110672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/12/2019;110964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/12/2019;112200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/12/2019;112565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/12/2019;111896;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/12/2019;112616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/12/2019;114315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/12/2019;115131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/12/2019;115121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/12/2019;115863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/12/2019;117203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/12/2019;116534;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/12/2019;115964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/01/2020;118573;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/01/2020;117707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/01/2020;116878;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/01/2020;116662;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/01/2020;116247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/01/2020;115947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/01/2020;115503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/01/2020;117325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/01/2020;117632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/01/2020;116414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/01/2020;116704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/01/2020;118478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/01/2020;118862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/01/2020;117026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/01/2020;118391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/01/2020;119528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/01/2020;118376;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/01/2020;114482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/01/2020;116479;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/01/2020;115385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/01/2020;115528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/01/2020;113761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/02/2020;114629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/02/2020;115557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/02/2020;116028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/02/2020;115190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/02/2020;113770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/02/2020;112570;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/02/2020;115371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2020;116674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2020;115662;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/02/2020;114381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/02/2020;115309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/02/2020;114977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/02/2020;116518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/02/2020;114586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/02/2020;113681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/02/2020;108332,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/02/2020;102984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/02/2020;104172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/03/2020;106625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/03/2020;105537;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/03/2020;107224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/03/2020;102233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/03/2020;97997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/03/2020;86067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/03/2020;92214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/03/2020;85171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/03/2020;72583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/03/2020;82678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/03/2020;71168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/03/2020;74617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/03/2020;66895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/03/2020;68332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/03/2020;67069;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/03/2020;63570;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/03/2020;69729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/03/2020;74956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/03/2020;77710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/03/2020;73429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/03/2020;74640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/03/2020;73020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/04/2020;70967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/04/2020;72253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/04/2020;69538;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/04/2020;74073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/04/2020;76358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/04/2020;78625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/04/2020;77682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/04/2020;78836;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/04/2020;79918;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/04/2020;78831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/04/2020;77812;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/04/2020;78990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/04/2020;78973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/04/2020;80687;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/04/2020;79673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/04/2020;75331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/04/2020;78239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/04/2020;81312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/04/2020;83171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/04/2020;80506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/05/2020;78876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/05/2020;79471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/05/2020;79064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/05/2020;78119;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/05/2020;80263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/05/2020;79065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/05/2020;77872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/05/2020;77772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/05/2020;79011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/05/2020;77557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/05/2020;81194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/05/2020;80742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/05/2020;81319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/05/2020;83027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/05/2020;82173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/05/2020;85663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/05/2020;85469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/05/2020;87946;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/05/2020;86949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/05/2020;87403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/06/2020;88620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/06/2020;91046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/06/2020;93002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/06/2020;93829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/06/2020;94637;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/06/2020;97645;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/06/2020;96747;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2020;94686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/06/2020;92795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/06/2020;92376;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/06/2020;93531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/06/2020;95547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/06/2020;96125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/06/2020;96572;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/06/2020;95336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/06/2020;95975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/06/2020;94377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/06/2020;95983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/06/2020;93834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/2020;95735;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/06/2020;95056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/07/2020;96203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/07/2020;96235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/07/2020;96765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/07/2020;98937;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/07/2020;97761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/07/2020;99770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/07/2020;99160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/07/2020;100032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/07/2020;98697;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/07/2020;100440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/07/2020;101791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/07/2020;100553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
